1.842127, 1.842127, 1.842127, 1.856813, 1.894263, 1.928784, 1.960815, 1.990713, 2.018366, 2.031906, 2.045279, 2.058493, 2.071561, 2.084489, 2.097288, 2.109964, 2.122525, 2.134977, 2.147327, 2.159579, 2.171739, 2.183813, 2.195803, 2.207715, 2.229728, 2.257161, 2.284485, 2.311698, 2.338802, 2.365796, 2.392682, 2.413626, 2.429727, 2.445965, 2.462348, 2.478883, 2.495578, 2.512441, 2.529481, 2.546706, 2.564129, 2.581759, 2.599608, 2.617689, 2.636016, 2.654603, 2.673467, 2.692624, 2.706086, 2.711486, 2.717738, 2.724971, 2.733337, 2.743023, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.744872, 2.740395, 2.735856, 2.731268, 2.726643, 2.722099, 2.715801, 2.701962, 2.688736, 2.676127, 2.664138, 2.652773, 2.642037, 2.631932, 2.622462, 2.613633, 2.605446, 2.597907, 2.591020, 2.584788, 2.579215, 2.574305, 2.572054, 2.570002, 2.569421, 2.570812, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462
1.842127, 1.842127, 1.842127, 1.856813, 1.894263, 1.928784, 1.960815, 1.990713, 2.018366, 2.031906, 2.045279, 2.058493, 2.071561, 2.084489, 2.097288, 2.109964, 2.122525, 2.134977, 2.147327, 2.159579, 2.171739, 2.183813, 2.195803, 2.207715, 2.229728, 2.257161, 2.284485, 2.311698, 2.338802, 2.365796, 2.392682, 2.413626, 2.429727, 2.445965, 2.462348, 2.478883, 2.495578, 2.512441, 2.529481, 2.546706, 2.564129, 2.581759, 2.599608, 2.617689, 2.636016, 2.654603, 2.673467, 2.692624, 2.706086, 2.711486, 2.717738, 2.724971, 2.733337, 2.743023, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.744872, 2.740395, 2.735856, 2.731268, 2.726643, 2.722099, 2.715801, 2.701962, 2.688736, 2.676127, 2.664138, 2.652773, 2.642037, 2.631932, 2.622462, 2.613633, 2.605446, 2.597907, 2.591020, 2.584788, 2.579215, 2.574305, 2.572054, 2.570002, 2.569421, 2.570812, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462
1.842127, 1.842127, 1.842127, 1.856813, 1.894263, 1.928784, 1.960815, 1.990713, 2.018366, 2.031906, 2.045279, 2.058493, 2.071561, 2.084489, 2.097288, 2.109964, 2.122525, 2.134977, 2.147327, 2.159579, 2.171739, 2.183813, 2.195803, 2.207715, 2.229728, 2.257161, 2.284485, 2.311698, 2.338802, 2.365796, 2.392682, 2.413626, 2.429727, 2.445965, 2.462348, 2.478883, 2.495578, 2.512441, 2.529481, 2.546706, 2.564129, 2.581759, 2.599608, 2.617689, 2.636016, 2.654603, 2.673467, 2.692624, 2.706086, 2.711486, 2.717738, 2.724971, 2.733337, 2.743023, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.744872, 2.740395, 2.735856, 2.731268, 2.726643, 2.722099, 2.715801, 2.701962, 2.688736, 2.676127, 2.664138, 2.652773, 2.642037, 2.631932, 2.622462, 2.613633, 2.605446, 2.597907, 2.591020, 2.584788, 2.579215, 2.574305, 2.572054, 2.570002, 2.569421, 2.570812, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462
1.842127, 1.842127, 1.842127, 1.856813, 1.894263, 1.928784, 1.960815, 1.990713, 2.018366, 2.031906, 2.045279, 2.058493, 2.071561, 2.084489, 2.097288, 2.109964, 2.122525, 2.134977, 2.147327, 2.159579, 2.171739, 2.183813, 2.195803, 2.207715, 2.229728, 2.257161, 2.284485, 2.311698, 2.338802, 2.365796, 2.392682, 2.413626, 2.429727, 2.445965, 2.462348, 2.478883, 2.495578, 2.512441, 2.529481, 2.546706, 2.564129, 2.581759, 2.599608, 2.617689, 2.636016, 2.654603, 2.673467, 2.692624, 2.706086, 2.711486, 2.717738, 2.724971, 2.733337, 2.743023, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.744872, 2.740395, 2.735856, 2.731268, 2.726643, 2.722099, 2.715801, 2.701962, 2.688736, 2.676127, 2.664138, 2.652773, 2.642037, 2.631932, 2.622462, 2.613633, 2.605446, 2.597907, 2.591020, 2.584788, 2.579215, 2.574305, 2.572054, 2.570002, 2.569421, 2.570812, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462
1.842127, 1.842127, 1.842127, 1.856813, 1.894263, 1.928784, 1.960815, 1.990713, 2.018366, 2.031906, 2.045279, 2.058493, 2.071561, 2.084489, 2.097288, 2.109964, 2.122525, 2.134977, 2.147327, 2.159579, 2.171739, 2.183813, 2.195803, 2.207715, 2.229728, 2.257161, 2.284485, 2.311698, 2.338802, 2.365796, 2.392682, 2.413626, 2.429727, 2.445965, 2.462348, 2.478883, 2.495578, 2.512441, 2.529481, 2.546706, 2.564129, 2.581759, 2.599608, 2.617689, 2.636016, 2.654603, 2.673467, 2.692624, 2.706086, 2.711486, 2.717738, 2.724971, 2.733337, 2.743023, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.744872, 2.740395, 2.735856, 2.731268, 2.726643, 2.722099, 2.715801, 2.701962, 2.688736, 2.676127, 2.664138, 2.652773, 2.642037, 2.631932, 2.622462, 2.613633, 2.605446, 2.597907, 2.591020, 2.584788, 2.579215, 2.574305, 2.572054, 2.570002, 2.569421, 2.570812, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462
1.842127, 1.842127, 1.842127, 1.856813, 1.894263, 1.928784, 1.960815, 1.990713, 2.018366, 2.031906, 2.045279, 2.058493, 2.071561, 2.084489, 2.097288, 2.109964, 2.122525, 2.134977, 2.147327, 2.159579, 2.171739, 2.183813, 2.195803, 2.207715, 2.229728, 2.257161, 2.284485, 2.311698, 2.338802, 2.365796, 2.392682, 2.413626, 2.429727, 2.445965, 2.462348, 2.478883, 2.495578, 2.512441, 2.529481, 2.546706, 2.564129, 2.581759, 2.599608, 2.617689, 2.636016, 2.654603, 2.673467, 2.692624, 2.706086, 2.711486, 2.717738, 2.724971, 2.733337, 2.743023, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.744872, 2.740395, 2.735856, 2.731268, 2.726643, 2.722099, 2.715801, 2.701962, 2.688736, 2.676127, 2.664138, 2.652773, 2.642037, 2.631932, 2.622462, 2.613633, 2.605446, 2.597907, 2.591020, 2.584788, 2.579215, 2.574305, 2.572054, 2.570002, 2.569421, 2.570812, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462
1.842127, 1.842127, 1.842127, 1.856813, 1.894263, 1.928784, 1.960815, 1.990713, 2.018366, 2.031906, 2.045279, 2.058493, 2.071561, 2.084489, 2.097288, 2.109964, 2.122525, 2.134977, 2.147327, 2.159579, 2.171739, 2.183813, 2.195803, 2.207715, 2.229728, 2.257161, 2.284485, 2.311698, 2.338802, 2.365796, 2.392682, 2.413626, 2.429727, 2.445965, 2.462348, 2.478883, 2.495578, 2.512441, 2.529481, 2.546706, 2.564129, 2.581759, 2.599608, 2.617689, 2.636016, 2.654603, 2.673467, 2.692624, 2.706086, 2.711486, 2.717738, 2.724971, 2.733337, 2.743023, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.744872, 2.740395, 2.735856, 2.731268, 2.726643, 2.722099, 2.715801, 2.701962, 2.688736, 2.676127, 2.664138, 2.652773, 2.642037, 2.631932, 2.622462, 2.613633, 2.605446, 2.597907, 2.591020, 2.584788, 2.579215, 2.574305, 2.572054, 2.570002, 2.569421, 2.570812, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462
1.842127, 1.842127, 1.842127, 1.856813, 1.894263, 1.928784, 1.960815, 1.990713, 2.018366, 2.031906, 2.045279, 2.058493, 2.071561, 2.084489, 2.097288, 2.109964, 2.122525, 2.134977, 2.147327, 2.159579, 2.171739, 2.183813, 2.195803, 2.207715, 2.229728, 2.257161, 2.284485, 2.311698, 2.338802, 2.365796, 2.392682, 2.413626, 2.429727, 2.445965, 2.462348, 2.478883, 2.495578, 2.512441, 2.529481, 2.546706, 2.564129, 2.581759, 2.599608, 2.617689, 2.636016, 2.654603, 2.673467, 2.692624, 2.706086, 2.711486, 2.717738, 2.724971, 2.733337, 2.743023, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.744872, 2.740395, 2.735856, 2.731268, 2.726643, 2.722099, 2.715801, 2.701962, 2.688736, 2.676127, 2.664138, 2.652773, 2.642037, 2.631932, 2.622462, 2.613633, 2.605446, 2.597907, 2.591020, 2.584788, 2.579215, 2.574305, 2.572054, 2.570002, 2.569421, 2.570812, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462
1.842127, 1.842127, 1.842127, 1.856813, 1.894263, 1.928784, 1.960815, 1.990713, 2.018366, 2.031906, 2.045279, 2.058493, 2.071561, 2.084489, 2.097288, 2.109964, 2.122525, 2.134977, 2.147327, 2.159579, 2.171739, 2.183813, 2.195803, 2.207715, 2.229728, 2.257161, 2.284485, 2.311698, 2.338802, 2.365796, 2.392682, 2.413626, 2.429727, 2.445965, 2.462348, 2.478883, 2.495578, 2.512441, 2.529481, 2.546706, 2.564129, 2.581759, 2.599608, 2.617689, 2.636016, 2.654603, 2.673467, 2.692624, 2.706086, 2.711486, 2.717738, 2.724971, 2.733337, 2.743023, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.744872, 2.740395, 2.735856, 2.731268, 2.726643, 2.722099, 2.715801, 2.701962, 2.688736, 2.676127, 2.664138, 2.652773, 2.642037, 2.631932, 2.622462, 2.613633, 2.605446, 2.597907, 2.591020, 2.584788, 2.579215, 2.574305, 2.572054, 2.570002, 2.569421, 2.570812, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462
1.842127, 1.842127, 1.842127, 1.856813, 1.894263, 1.928784, 1.960815, 1.990713, 2.018366, 2.031906, 2.045279, 2.058493, 2.071561, 2.084489, 2.097288, 2.109964, 2.122525, 2.134977, 2.147327, 2.159579, 2.171739, 2.183813, 2.195803, 2.207715, 2.229728, 2.257161, 2.284485, 2.311698, 2.338802, 2.365796, 2.392682, 2.413626, 2.429727, 2.445965, 2.462348, 2.478883, 2.495578, 2.512441, 2.529481, 2.546706, 2.564129, 2.581759, 2.599608, 2.617689, 2.636016, 2.654603, 2.673467, 2.692624, 2.706086, 2.711486, 2.717738, 2.724971, 2.733337, 2.743023, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.746739, 2.744872, 2.740395, 2.735856, 2.731268, 2.726643, 2.722099, 2.715801, 2.701962, 2.688736, 2.676127, 2.664138, 2.652773, 2.642037, 2.631932, 2.622462, 2.613633, 2.605446, 2.597907, 2.591020, 2.584788, 2.579215, 2.574305, 2.572054, 2.570002, 2.569421, 2.570812, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462, 2.574462
